classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (µm2),Cellular surface area (µm2),Radial proximity (unitless),Apical proximity (unitless)
Fibrillarin,AICS-14_151_2,417.5340618,975.1984865,306.9838362,783.0680521,-1,0.4031558
Fibrillarin,AICS-14_151_3,540.7263372,1260.731107,378.8108299,960.2780377,-1,-0.2253695
Fibrillarin,AICS-14_151_4,416.2756095,993.1569408,294.3584777,739.9164076,-1,-0.0405056
Fibrillarin,AICS-14_151_5,503.7550497,1108.220295,346.7907354,884.8578205,-1,0.2172596
Alpha-tubulin,AICS-12_97_1,665.1430525,1465.110561,467.4895158,1080.047676,0.7647663,-0.03663703
Alpha-tubulin,AICS-12_98_1,557.1882536,1092.0985,388.2111157,822.4219799,0.7659388,-0.3010158
Alpha-tubulin,AICS-12_98_2,524.1963963,1223.45371,374.3646764,976.6351881,0.9631779,0.8546443
Alpha-tubulin,AICS-12_98_3,417.4320252,1094.649417,311.7156294,759.9422592,0.8166755,-0.2461548
Alpha-tubulin,AICS-12_98_4,518.2102449,947.5125362,415.0298593,745.255277,0.6327249,-0.3033097
Alpha-tubulin,AICS-12_99_1,375.8350752,845.3398153,306.0720147,769.9541352,0.8297669,0.4007275
Alpha-tubulin,AICS-12_99_3,490.1841723,919.8946103,362.2529654,711.002658,0.7361667,0.4414199
Alpha-tubulin,AICS-12_100_1,306.2120527,847.3125243,236.0402156,573.3827961,0.908664,-0.9883965
Alpha-tubulin,AICS-12_100_3,652.150383,1368.107698,411.5245008,1044.475613,0.7870023,-0.5225617
Alpha-tubulin,AICS-12_100_4,408.0786636,978.3956356,302.1807643,818.7751136,0.815906,-0.4981366
Alpha-tubulin,AICS-12_100_5,235.4666268,1678.299181,241.1177998,840.3121997,0.9881039,0.7982205
Alpha-tubulin,AICS-12_100_7,330.9389395,914.1125322,254.496886,620.5896635,0.7608563,-0.2288826
Alpha-tubulin,AICS-12_101_1,317.9122577,889.8958287,275.4866272,673.5622327,0.9355172,-0.09545576
Alpha-tubulin,AICS-12_101_2,513.074399,1103.390559,372.5542603,902.3894424,0.8111363,-0.0299899
Alpha-tubulin,AICS-12_101_3,329.2383283,894.0453201,254.0787666,593.8731665,0.9878599,-0.3563183
Alpha-tubulin,AICS-12_102_1,460.4234763,1228.759616,328.1885683,889.2882276,0.8109438,-0.2133451
Alpha-tubulin,AICS-12_102_2,433.4857949,1012.373847,312.1713302,684.915702,0.8242041,-0.8236543
Alpha-tubulin,AICS-12_102_3,504.2312208,1293.076732,370.7137161,1075.056067,0.924383,0.352926
Alpha-tubulin,AICS-12_103_1,406.1059546,919.3164025,298.018151,755.7742921,0.7413014,-0.07466267
Alpha-tubulin,AICS-12_103_3,315.4293654,913.16019,263.3853089,772.4706199,0.9790928,0.8959186
Alpha-tubulin,AICS-12_104_1,701.0259489,1654.524636,443.5994976,1052.370753,0.9529476,0.7650756
Alpha-tubulin,AICS-12_104_2,342.7411812,727.6915325,269.74465,628.4665377,0.821937,0.2032873
Alpha-tubulin,AICS-12_105_1,298.7633756,608.7167729,264.417118,604.215612,0.8527187,-0.3844149
Alpha-tubulin,AICS-12_105_2,293.0833342,640.6542513,256.460567,545.9754521,0.9143579,0.1931405
Alpha-tubulin,AICS-12_105_3,304.9876126,701.4340956,273.7830767,745.11083,0.8721038,0.1345648
Alpha-tubulin,AICS-12_105_4,269.0707041,575.4528179,239.5923935,525.8700287,0.9138881,-0.08020961
Alpha-tubulin,AICS-12_106_1,425.6289711,964.6206849,307.6418258,787.1606464,0.8776467,0.2985573
Alpha-tubulin,AICS-12_106_2,633.6817453,1437.016464,428.2724768,1160.760573,0.9370335,0.3768765
Alpha-tubulin,AICS-12_107_1,812.3819702,2010.564597,487.8460418,1340.491032,0.87385,1
Alpha-tubulin,AICS-12_107_3,316.4837443,591.6426365,259.360844,516.4145254,0.9195949,0.3856893
Alpha-tubulin,AICS-12_107_5,340.3603256,738.3713708,264.6069146,624.0600651,0.8203692,0.1683864
Alpha-tubulin,AICS-12_108_1,492.7350891,1041.182201,358.7065612,707.459508,0.8545066,-0.3371785
Alpha-tubulin,AICS-12_108_2,459.4371218,1072.847582,329.3338565,800.2936689,0.8888764,-0.5913916
Alpha-tubulin,AICS-12_108_5,353.8631785,832.4151702,285.8972021,651.9651003,0.8872843,-0.4048376
Alpha-tubulin,AICS-12_109_1,316.3817076,732.929415,252.1517221,572.5153794,0.8480023,-0.4797146
Alpha-tubulin,AICS-12_109_2,305.1236615,769.1524335,260.012535,652.7942008,0.7819917,-0.0848255
Alpha-tubulin,AICS-12_109_3,483.0416052,1303.790583,328.3817242,877.6260239,0.9896621,0.5835823
Alpha-tubulin,AICS-12_109_4,383.6578867,791.090318,287.0298932,597.4136921,0.8243992,-0.257815
Alpha-tubulin,AICS-12_109_5,608.3426385,1354.536821,411.2726633,1111.30008,0.7214471,0.1079474
Alpha-tubulin,AICS-12_109_6,530.1825477,1099.955324,403.1571787,876.453232,0.7916513,-0.1413261
Alpha-tubulin,AICS-12_110_1,383.8619601,714.562814,297.7258978,651.0933796,0.7369468,0.4242163
Alpha-tubulin,AICS-12_110_2,357.7745843,693.4752351,281.5353444,579.4466298,0.86787,0.6129305
Alpha-tubulin,AICS-12_110_4,369.9849727,860.169145,298.4845594,798.0358451,0.7669859,0.1646662
Alpha-tubulin,AICS-12_111_1,280.8389336,639.5658601,264.6689554,563.7600661,0.8330238,-0.4247468
Alpha-tubulin,AICS-12_111_2,373.1821217,784.866081,325.1390155,702.5742399,0.5996507,0.6055315
Alpha-tubulin,AICS-12_111_3,523.4821396,1014.55063,400.0098933,855.77317,0.6743217,0.1846095
Alpha-tubulin,AICS-12_111_4,227.4057297,663.6465147,209.3129061,557.3797298,0.9853673,0.1037594
Alpha-tubulin,AICS-12_112_1,414.1328394,799.1852273,307.6185211,706.3642934,0.723342,0.1342907
Alpha-tubulin,AICS-12_112_2,505.1495508,1102.846363,347.1431399,800.3801691,0.7773501,0.3112439
Alpha-tubulin,AICS-12_112_3,696.3662742,1511.367186,470.1440439,1101.623393,0.8301036,-0.1443477
Alpha-tubulin,AICS-12_113_2,405.0175634,753.9489694,322.9726258,616.847689,0.8031855,-0.2356079
Alpha-tubulin,AICS-12_113_4,276.9955523,601.0640225,251.1275763,600.4265033,0.79634,-0.08339479
Alpha-tubulin,AICS-12_114_2,363.2165401,841.2243362,282.0820594,674.3285575,0.8770474,-0.3189312
Alpha-tubulin,AICS-12_114_3,441.3086064,837.6870649,313.0355976,646.8889859,0.8907319,-0.2008453
Alpha-tubulin,AICS-12_115_1,408.2147124,827.2453121,309.2387207,656.5389047,0.8658057,-0.6093912
Alpha-tubulin,AICS-12_115_3,315.2933165,803.6068164,269.2353064,624.8904252,0.8363964,0.1498395
Alpha-tubulin,AICS-12_115_4,727.4874591,1654.864759,481.8504426,1111.471191,0.8510703,0.1176892
Alpha-tubulin,AICS-12_115_5,421.3774431,786.4306433,314.1646145,649.0118105,0.536936,-0.201009
Alpha-tubulin,AICS-12_116_1,619.056489,1504.904863,427.2895865,1078.996866,0.8913042,-0.2098584
Alpha-tubulin,AICS-12_116_4,322.197798,751.1259548,252.733919,646.0594655,0.7449951,-0.6621929
Alpha-tubulin,AICS-12_116_5,378.9641998,860.781365,281.0363934,607.3984843,0.8472794,-0.8329242
Alpha-tubulin,AICS-12_117_1,674.1903041,1635.61384,447.9539021,1045.666041,0.9220622,-0.720848
Alpha-tubulin,AICS-12_117_2,507.6324432,1190.699938,353.9917741,805.7806595,0.825952,-0.3073239
Alpha-tubulin,AICS-12_117_3,602.8326582,1291.001986,402.8317531,862.5277457,0.7659906,-0.5313867
Alpha-tubulin,AICS-12_117_4,418.9965875,966.9675283,329.3981018,830.1884193,0.9381332,0.4746148
Alpha-tubulin,AICS-12_118_1,436.0367117,981.2186502,297.703223,717.0960948,0.957342,-0.878404
Alpha-tubulin,AICS-12_118_2,413.0784605,993.4630508,291.6699373,799.7757173,0.9006006,0.08321647
Alpha-tubulin,AICS-12_118_4,383.6578867,924.554285,291.7508738,803.3666314,0.7600236,-0.00438767
Alpha-tubulin,AICS-12_118_5,364.3389435,1003.122522,276.6112351,780.8677551,0.9273685,0.8421798
Alpha-tubulin,AICS-12_118_6,432.6014771,1062.26978,328.9053444,801.5640885,0.9053141,-0.6933851
Alpha-tubulin,AICS-12_118_7,384.4741801,1016.965498,352.1584732,784.1542388,0.8619981,-0.07572526
Alpha-tubulin,AICS-12_119_1,444.6758166,959.3147779,310.90406,745.8875474,0.6865487,-0.4398015
Alpha-tubulin,AICS-12_119_2,577.9697224,1042.168556,388.6412024,801.7374038,0.6959462,0.08012533
Alpha-tubulin,AICS-12_119_3,427.6016801,921.3231237,309.1126445,653.8070092,0.8096786,-0.5876588
Alpha-tubulin,AICS-12_119_5,350.3939316,692.8290029,268.1162623,512.1154433,0.9055857,-0.1446526
Alpha-tubulin,AICS-12_119_7,450.4238824,1012.543908,335.0017207,704.165886,0.9465453,-1
Alpha-tubulin,AICS-12_120_1,524.5025063,753.9829816,432.5018548,678.556256,0.7546267,0.1537393
Alpha-tubulin,AICS-12_120_2,380.9369088,826.0548843,329.9365237,785.7137622,0.8229737,0.5556277
Alpha-tubulin,AICS-12_120_3,334.0680641,775.2066094,311.7230827,778.1325005,0.8045543,0.8571895
Alpha-tubulin,AICS-12_121_2,699.1892888,1645.239299,437.015088,1002.45477,0.9233639,-0.2428469
Alpha-tubulin,AICS-12_121_3,420.8332476,934.8259766,304.233675,716.4363207,0.8113456,0.2862653
Alpha-tubulin,AICS-12_121_4,584.2279716,1173.693826,378.7076385,740.4433871,0.7840952,-0.17996
Alpha-tubulin,AICS-12_121_5,732.2151583,1561.059045,456.7745105,1084.920661,0.7556391,0.2607535
Alpha-tubulin,AICS-12_121_6,526.271142,1257.26186,363.2915979,975.5273763,0.8957779,0.06790752
Alpha-tubulin,AICS-12_122_1,495.2860059,887.651022,350.0659866,684.7293696,0.7387866,-0.0868687
Alpha-tubulin,AICS-12_122_2,365.4273347,751.0919426,281.2975737,554.5588147,0.7399925,-0.5539278
Alpha-tubulin,AICS-12_122_3,463.1784664,927.4793363,322.6891906,680.9824613,0.8000257,-0.02388425
Alpha-tubulin,AICS-12_122_7,623.1039437,984.7559215,435.0314615,716.1366142,0.4073916,0.6467565
Alpha-tubulin,AICS-12_123_1,607.2202351,1157.027836,437.3318006,861.3347985,0.6710969,-0.03419931
Alpha-tubulin,AICS-12_124_1,590.962392,1089.64962,434.6565922,874.6544683,0.727739,0.377937
Alpha-tubulin,AICS-12_124_2,586.2687051,1203.998717,399.7656141,910.4954792,0.8346875,-0.2986848
Alpha-tubulin,AICS-12_124_3,568.9904953,1298.178566,393.4570814,1001.558485,0.7569676,-0.2068193
Alpha-tubulin,AICS-12_125_2,712.1139339,1640.987771,448.9142226,1095.562079,0.9529345,0.5003525
Alpha-tubulin,AICS-12_125_5,402.8747933,766.8055901,309.2789265,619.9935048,0.7351252,0.2056552
Alpha-tubulin,AICS-12_126_1,315.5654143,574.2283778,277.1982609,558.581705,0.8829857,-0.6440785
Alpha-tubulin,AICS-12_126_2,350.1558461,769.832678,291.9392008,627.7193185,0.7952722,0.655244
Alpha-tubulin,AICS-12_126_3,394.6098228,704.3591468,300.7583395,601.4982033,0.8380766,0.1464061
Alpha-tubulin,AICS-12_126_4,663.5784902,1375.454339,489.4066151,1085.917933,0.6167828,0.294952
Alpha-tubulin,AICS-12_127_1,323.5242747,857.4141548,277.2157919,670.2030007,0.8098788,-0.6137294
Alpha-tubulin,AICS-12_127_2,411.8540204,868.5361521,345.8207572,680.6590302,0.7829062,0.1348369
Alpha-tubulin,AICS-12_127_3,564.9430406,1013.598287,430.309746,824.4148442,0.6725765,0.1814864
Alpha-tubulin,AICS-12_127_4,332.1973918,641.2664713,303.81818,623.4420714,0.3703252,0.05757662
Alpha-tubulin,AICS-12_127_5,424.54058,805.1373665,335.3104551,741.9862194,0.7386719,0.02074441
Alpha-tubulin,AICS-12_128_1,430.1185847,999.41519,373.7558156,927.5843123,0.9186807,0.07036076
Alpha-tubulin,AICS-12_129_1,359.407171,716.0593519,290.8383175,658.1369543,0.6798495,-0.3941125
Alpha-tubulin,AICS-12_129_2,370.5631805,884.8620196,269.8221223,610.4097209,0.9273411,-0.3745745
Alpha-tubulin,AICS-12_129_3,418.9625752,724.9705546,304.5363208,590.14022,0.8233944,0.3627587
Alpha-tubulin,AICS-12_129_4,708.5426504,1560.038678,484.2815818,953.5589438,0.279154,1
Alpha-tubulin,AICS-12_129_5,331.3470862,762.1459154,283.6998445,598.7417435,0.7610987,-0.06602293
Alpha-tubulin,AICS-12_129_6,701.4000833,1476.232558,457.1387772,1041.917033,0.822001,0.1045631
Alpha-tubulin,AICS-12_130_1,484.8102409,922.9216982,346.6467084,632.7677193,0.827656,0.01472154
Alpha-tubulin,AICS-12_130_3,576.7792946,1285.628055,382.0457703,1071.490032,0.8644773,-0.08883705
Alpha-tubulin,AICS-12_130_5,540.0120804,1061.249413,373.3705536,828.2314567,0.6967694,0.001793041
Alpha-tubulin,AICS-12_130_6,237.0992135,793.7432715,200.499646,555.6680961,0.9924688,-0.5003506
Alpha-tubulin,AICS-12_131_1,426.1391545,1186.720508,355.3185658,908.10822,0.8835399,0.06464436
Alpha-tubulin,AICS-12_131_2,400.4939376,800.6817652,323.531833,672.9594605,0.8537983,-0.2432611
Alpha-tubulin,AICS-12_131_3,409.0990303,892.2426722,317.6133911,814.1048364,0.8416891,-0.1450036
Alpha-tubulin,AICS-12_131_4,245.1260984,657.014131,209.5092112,532.8390704,0.9457016,0.9086359
Alpha-tubulin,AICS-12_131_5,537.665237,1104.17284,401.0989143,937.6832134,0.860121,0.1337039
Lamin B1,AICS-13_89_1,648.2729894,1556.467395,386.5798937,888.919132,-0.6530604,-0.1179309
Lamin B1,AICS-13_89_2,608.0705407,1414.806482,383.3095764,975.4821317,-0.6338958,-0.03264112
Lamin B1,AICS-13_89_3,622.3216625,1444.805263,391.4317794,955.4158643,-0.8029639,-0.1151289
Lamin B1,AICS-13_89_5,873.9781079,1970.192087,484.757228,1099.983668,-0.7998863,-0.278935
Lamin B1,AICS-13_89_6,731.3988649,1715.304481,423.2577732,1050.412951,-0.6578959,-0.09810235
Lamin B1,AICS-13_90_1,360.8696966,3002.599135,329.6292589,1336.234255,0.9937647,0.6170182
Lamin B1,AICS-13_90_3,632.117183,1494.020951,422.9699291,1055.114826,-0.7044843,0.008930231
Lamin B1,AICS-13_91_1,293.7635787,2128.8251,310.4607463,1055.832862,0.9430038,-0.8119798
Lamin B1,AICS-13_91_2,797.7227017,1689.625252,509.1299258,1131.863829,-0.5707328,0.1003457
Lamin B1,AICS-13_91_3,830.9186323,1820.266204,495.4764324,1144.977431,-0.6822991,-0.4134066
Lamin B1,AICS-13_92_1,508.8908955,1109.410722,332.4252947,742.8392544,-0.719762,0.000742834
Lamin B1,AICS-13_92_2,327.2316071,900.5076426,257.2056867,592.9493777,-0.2022541,-0.118257
Lamin B1,AICS-13_92_3,477.6676739,1129.273861,331.846772,821.6379141,-0.7288807,-0.2258235
Lamin B1,AICS-13_92_4,371.0053394,774.4243283,289.7854082,664.2681826,-0.3431781,-0.09512534
Lamin B1,AICS-13_92_5,422.2277487,981.6267969,319.8710049,823.8555321,-0.4625606,-0.1544576
Lamin B1,AICS-13_93_1,652.7966152,1424.8741,412.3417389,933.7403148,-0.7742065,-0.00680619
Lamin B1,AICS-13_93_2,377.8077842,831.6669012,278.3969819,632.7936484,-0.3381526,-0.01359441
Lamin B1,AICS-13_93_4,436.3428217,941.5263848,302.8719263,669.4298525,-0.530345,-0.02293715
Lamin B1,AICS-13_93_5,457.4304006,1130.702375,335.3931762,804.8549811,-0.3916992,-0.1453534
Lamin B1,AICS-13_94_1,521.9175773,1138.831296,366.983079,800.691423,-0.7991917,-0.008731982
Lamin B1,AICS-13_94_3,511.8839712,1065.534953,328.2507141,676.994633,-0.7042816,-0.1205128
Lamin B1,AICS-13_94_4,538.6856037,1085.228031,356.2501228,738.5569684,-0.5934424,-0.1882373
Lamin B1,AICS-13_94_5,585.044265,1209.2366,357.4992322,799.8058454,-0.6592923,0.06543032
Lamin B1,AICS-13_95_2,406.9222479,1045.875888,297.0666485,729.3899392,-0.5903186,-0.04591899
Lamin B1,AICS-13_95_5,522.5638095,1116.655326,336.1964525,736.5959117,-0.564297,-0.192551
Lamin B1,AICS-13_96_1,437.7713351,998.5648844,342.2730933,785.8350095,-0.5876485,-0.078528
Lamin B1,AICS-13_96_2,417.6701107,755.105385,334.8125539,679.10717,-0.5499679,-0.1324225
Lamin B1,AICS-13_97_3,768.0300301,1583.779211,479.114663,1104.324425,-0.82164,-0.07160871
Lamin B1,AICS-13_97_5,313.3886319,2491.157322,334.4564753,1317.990476,0.9039454,-0.9745138
Lamin B1,AICS-13_98_1,460.5935374,975.266511,319.8913703,664.9975558,-0.5481975,-0.1815086
Lamin B1,AICS-13_98_3,535.7945647,1098.764896,344.6681207,736.3909986,-0.5792769,-0.2489465
Lamin B1,AICS-13_98_4,725.038579,1530.890202,441.808922,1059.455583,-0.6365508,-0.1561019
Lamin B1,AICS-13_99_1,872.8897167,2082.806561,494.78674,1278.395628,-0.6553378,-0.08713932
Lamin B1,AICS-13_99_2,583.3436538,1424.397929,390.3082213,1003.585047,-0.7245495,-0.2353591
Lamin B1,AICS-13_99_3,615.55323,1216.617252,393.555129,777.1735447,-0.6838123,-0.1449099
Lamin B1,AICS-13_100_1,711.5017139,1432.560863,446.0017684,1061.661129,-0.7704304,-0.08673371
Lamin B1,AICS-13_100_3,490.6943556,1106.145549,358.7272415,873.1044976,-0.4479445,0.09410059
Lamin B1,AICS-13_100_4,481.1369207,1055.22925,326.6126686,844.3992303,-0.7635586,0.01077649
Lamin B1,AICS-13_100_6,608.1725773,1364.060244,373.163226,954.8292584,-0.8379526,-0.05405685
Lamin B1,AICS-13_101_2,431.3430248,1013.02008,300.4912806,724.3478369,-0.7382045,-0.1649693
Lamin B1,AICS-13_101_3,710.5153594,1491.572071,434.0257914,1019.018828,-0.7892197,-0.09484614
Lamin B1,AICS-13_102_1,519.0945627,1080.806442,352.732272,699.853157,-0.7363443,-0.2884502
Lamin B1,AICS-13_102_4,497.7688982,1116.009094,352.1111291,803.0524382,-0.5877141,-0.2138593
Lamin B1,AICS-13_103_1,707.114137,1358.856373,453.0914276,946.9779984,-0.7863672,0.01875121
Lamin B1,AICS-13_103_2,685.3463136,1344.231117,428.2677528,934.0002354,-0.8325911,-0.3349431
Lamin B1,AICS-13_103_3,232.9497222,1043.631081,211.7281939,653.1403067,0.06453962,-0.1205896
Lamin B1,AICS-13_104_1,556.8141191,1118.287913,367.4787756,778.0921897,-0.6987721,-0.2039979
Lamin B1,AICS-13_105_1,633.2395864,1458.002006,401.27055,1000.272634,-0.6999488,-0.1381274
Lamin B1,AICS-13_106_1,303.4910748,1142.810726,232.08451,738.2253492,0.1116965,0.1414612
Lamin B1,AICS-13_106_3,566.5076029,1122.267343,388.529508,844.501267,-0.7121978,-0.4073678
Lamin B1,AICS-13_106_4,435.7646139,837.4149671,316.6259868,616.4298845,-0.1980196,-0.08427947
Lamin B1,AICS-13_107_2,382.4334467,1104.138828,268.9894526,716.2742377,-0.3625918,0.1366804
Lamin B1,AICS-13_108_1,487.7693044,1097.880578,327.026589,720.1988705,-0.6264245,-0.162947
Lamin B1,AICS-13_108_3,611.4377508,1402.426032,377.1768784,920.3207079,-0.7110872,-0.009911808
Lamin B1,AICS-13_109_2,495.9662504,1099.207055,338.1433374,782.0937698,-0.7761278,-0.04402273
Lamin B1,AICS-13_109_5,671.3332773,1473.409544,425.9417996,1034.688071,-0.6996509,-0.06813595
Lamin B1,AICS-13_109_7,244.6839395,1142.470604,207.117543,641.7518803,-0.1378337,-0.07302188
Lamin B1,AICS-13_110_1,472.225718,1002.816412,330.2926023,754.5256026,-0.4852341,-0.1472053
Lamin B1,AICS-13_110_2,547.6648308,1038.291162,356.8576189,700.7981509,-0.5686305,-0.1500264
Lamin B1,AICS-13_111_4,638.6815423,1021.149001,427.6978381,697.6455117,-0.5278506,-0.01181845
Lamin B1,AICS-13_112_1,415.5953651,954.7571399,313.1676575,711.8047796,-0.4882942,-0.2842722
Lamin B1,AICS-13_113_2,481.5790796,1160.803193,323.9346259,745.3288652,-0.6390322,-0.02545113
Lamin B1,AICS-13_114_1,916.1532657,1852.067633,502.7453905,1103.203282,-0.7647105,-0.0713717
Lamin B1,AICS-13_114_3,741.6365443,1704.692667,447.7036393,1186.744232,-0.5877388,-0.1875038
Lamin B1,AICS-13_115_2,579.6363214,1147.30034,382.6061322,886.907057,-0.8599098,-0.1614083
Lamin B1,AICS-13_115_4,787.5530467,1652.415879,477.6169704,1109.688699,-0.8009877,-0.08056074
Lamin B1,AICS-13_116_1,411.3438371,1032.032913,291.098343,716.426033,-0.3987274,-0.1445333
Lamin B1,AICS-13_116_5,658.4086322,1336.374293,408.3177989,964.1424142,-0.5639607,-0.1311601
Lamin B1,AICS-13_117_1,692.6589418,1435.383877,431.0994804,1003.277467,-0.6295875,-0.1933445
Lamin B1,AICS-13_117_3,431.7511715,873.4339123,300.8326625,685.1763575,-0.2749481,-0.303035
Lamin B1,AICS-13_117_4,604.5332694,1374.501996,405.0138892,1007.398615,-0.5225632,-0.1957106
Lamin B1,AICS-13_118_1,485.1163509,1176.176718,318.3114815,741.1914461,-0.6083683,-0.07211623
Lamin B1,AICS-13_118_2,703.6448901,1640.069441,431.569668,977.9186246,-0.5296326,-0.1598408
Lamin B1,AICS-13_119_1,520.1829539,939.1795413,368.2984283,744.117862,-0.6168489,-0.1026107
Lamin B1,AICS-13_119_2,459.2330484,867.8559076,324.5228064,630.284722,-0.7721913,0.05966491
Lamin B1,AICS-13_120_2,954.9952255,2378.202727,643.8279907,1228.030243,-0.5701449,-0.009149644
Lamin B1,AICS-13_120_3,476.0350871,969.960604,365.5362997,754.0540504,-0.6332645,-0.2737809
Lamin B1,AICS-13_121_2,538.3114692,1156.551665,351.1288686,817.115548,-0.661741,0.03736037
Lamin B1,AICS-13_122_1,435.4244916,1197.298309,297.8850414,800.4720231,-0.5734057,-0.1048122
Lamin B1,AICS-13_122_4,823.4019308,1834.313253,492.2869465,1185.103457,-0.6799794,-0.02282744
Lamin B1,AICS-13_123_2,512.8703257,1001.013765,354.123519,780.1403764,-0.6851563,-0.06347865
Lamin B1,AICS-13_124_1,533.7878435,1313.620115,333.0243927,870.9190023,-0.5927685,-0.1109057
Lamin B1,AICS-13_124_4,391.6847716,1137.844942,280.4788659,777.8778287,-0.3592932,-0.1158791
Lamin B1,AICS-13_125_1,523.2100418,1191.176109,344.3354518,775.8052875,-0.5770188,-0.0681176
Lamin B1,AICS-13_125_2,607.6283818,1474.770033,393.5090445,919.6181035,-0.7032202,0.02413221
Lamin B1,AICS-13_125_3,540.7263372,1315.150665,341.6522652,886.0520275,-0.8060982,-0.1593345
Lamin B1,AICS-13_125_4,634.1919287,1496.809954,390.9127781,1035.582886,-0.8742079,-0.2677185
Lamin B1,AICS-13_125_7,860.8153772,1453.546405,502.4303575,866.5158889,-0.8010739,-0.2090148
Lamin B1,AICS-13_126_1,431.0029025,991.5583663,311.2940458,670.6559722,-0.4846984,-0.04111331
Lamin B1,AICS-13_126_3,478.2798939,988.3952294,318.1803664,667.362875,-0.442576,-0.1789925
Lamin B1,AICS-13_126_5,457.9065717,793.0290148,329.2162834,605.3915532,-0.4297072,-0.3455476
Lamin B1,AICS-13_127_1,552.9707378,1230.154118,383.6229297,843.3821179,-0.7398019,-0.2222361
Lamin B1,AICS-13_127_2,631.1648408,1269.506261,387.5073566,831.6255407,-0.6148923,-0.1915635
Lamin B1,AICS-13_128_2,514.0607535,1146.450034,347.9160781,827.1874704,-0.7959769,-0.06090362
Lamin B1,AICS-13_128_3,473.6882436,787.2809489,378.7552976,648.6070231,-0.7527281,-0.3320192
Lamin B1,AICS-13_128_5,755.3434706,1574.425849,492.258603,1160.594711,-0.6151797,0.08740121
Lamin B1,AICS-13_128_6,561.8819405,1046.318047,374.1742499,756.5775684,-0.5077896,-0.1202278
Lamin B1,AICS-13_129_1,591.8126976,1519.155985,373.6001362,978.1761308,-0.6518381,-0.1992099
Lamin B1,AICS-13_130_1,601.6422303,1203.352485,369.0127899,775.3591395,-0.7534677,-0.124579
